01-Jul-2010,00:00,01-Jul-2010,00:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,00:15,01-Jul-2010,00:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,00:30,01-Jul-2010,00:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,00:45,01-Jul-2010,01:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,01:00,01-Jul-2010,01:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,01:15,01-Jul-2010,01:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,01:30,01-Jul-2010,01:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,01:45,01-Jul-2010,02:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,02:00,01-Jul-2010,02:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,02:15,01-Jul-2010,02:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,02:30,01-Jul-2010,02:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,02:45,01-Jul-2010,03:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,03:00,01-Jul-2010,03:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,03:15,01-Jul-2010,03:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,03:30,01-Jul-2010,03:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,03:45,01-Jul-2010,04:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,04:00,01-Jul-2010,04:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,04:15,01-Jul-2010,04:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,04:30,01-Jul-2010,04:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,04:45,01-Jul-2010,05:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,05:00,01-Jul-2010,05:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,05:15,01-Jul-2010,05:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,05:30,01-Jul-2010,05:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,05:45,01-Jul-2010,06:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,06:00,01-Jul-2010,06:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,06:15,01-Jul-2010,06:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,06:30,01-Jul-2010,06:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,06:45,01-Jul-2010,07:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,07:00,01-Jul-2010,07:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,07:15,01-Jul-2010,07:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,07:30,01-Jul-2010,07:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,07:45,01-Jul-2010,08:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,08:00,01-Jul-2010,08:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,08:15,01-Jul-2010,08:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,08:30,01-Jul-2010,08:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,08:45,01-Jul-2010,09:00,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,09:00,01-Jul-2010,09:15,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,09:15,01-Jul-2010,09:30,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2010,09:30,01-Jul-2010,09:45,Delhi,Delhi,Shadipur, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
